week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,opp_moneyline,consensus_spread,circa_spread,circa_spread_price,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,od_norm,fd_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity,OD_norm,FD_norm
9,2025-11-02 00:00:00,1:00 PM,HOU,DEN,Home,,7,False,False,True,False,False,False,,,,0.4782608695652174,,,,100.0,1.5,0.4782608695652174,,,,,,,0.0,,,,,,,,0.2592885375494071,0.1,0.05,,0.0,0.0,0.0,0.6574752261956054,4,-0.1792143566303879,0.041571286739224,0.0,0.0249427720435344,0.020785643369612,0.020785643369612,0.041571286739224,0.0
10,2025-11-09 00:00:00,1:00 PM,HOU,JAX,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,-185.0,-3.5,0.6224665518611737,,,,,,,0.0,,,,,,,,0.4690422572526163,0.1,0.05,,0.0,0.0,0.0,0.6574752261956054,3,-0.0350086743344316,0.3299826513311367,0.0,0.12,0.1,0.1,0.3299826513311367,0.0
11,2025-11-16 00:00:00,1:00 PM,HOU,TEN,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,3,-0.1574752261956054,0.0850495476087892,0.0,0.0510297285652735,0.0425247738043946,0.0425247738043946,0.0850495476087892,0.0
12,2025-11-20 00:00:00,8:15 PM,HOU,BUF,Home,,4,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.1,0.0,,0.0,0.0,0.0,0.6574752261956054,3,-0.279941778056779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2025-11-30 00:00:00,1:00 PM,HOU,IND,Away,,9,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0833333333333333,,0.0,0.0,0.0,0.6574752261956054,3,-0.1574752261956054,0.0850495476087892,0.0,0.0510297285652735,0.0425247738043946,0.0425247738043946,0.0850495476087892,0.0
14,2025-12-07 00:00:00,8:20 PM,HOU,KC,Away,,7,False,False,True,False,False,False,,,,0.2949668357393679,,,,225.0,6.5,0.2949668357393679,,,,,,,0.0,,,,,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,3,-0.3625083904562375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2025-12-14 00:00:00,1:00 PM,HOU,ARI,Home,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,-135.0,-2.5,0.551441114716549,,,,,,,0.0,,,,,,,,0.3657325304967985,0.1,0.0333333333333333,,0.0,0.0,0.0,0.6574752261956054,2,-0.1060341114790563,0.1879317770418872,0.3333333333333333,0.12,0.1,0.1,0.1879317770418872,0.3333333333333333
16,2025-12-21 00:00:00,4:25 PM,HOU,LV,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.6574752261956054,1,0.0,0.4,0.6666666666666667,0.12,0.1,0.1,0.4,0.6666666666666667
17,2025-12-28 00:00:00,1:00 PM,HOU,LAC,Away,,6,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.0,0.0333333333333333,,0.0,0.0,0.0,0.6574752261956054,1,-0.279941778056779,0.0,0.6666666666666667,0.12,0.1,0.1,0.0,0.6666666666666667
18,2026-01-04 00:00:00,1:00 PM,HOU,IND,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.6574752261956054,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,1:00 PM,IND,MIA,Home,,7,False,False,True,False,False,False,,,,0.5089094796863863,,,,-112.0,-1.5,0.5089094796863863,,,,,,,0.0,,,,,,,,0.3038683340892892,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.1135570721747873,0.1728858556504252,0.6666666666666667,0.12,0.1,0.1,0.1728858556504252,0.6666666666666667
2,2025-09-14 00:00:00,4:05 PM,IND,DEN,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.2449331037223473,0.0,0.6666666666666667,0.12,0.1,0.1,0.0,0.6666666666666667
3,2025-09-21 00:00:00,1:00 PM,IND,TEN,Away,,6,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.1224665518611737,0.1550668962776525,0.6666666666666667,0.12,0.1,0.1,0.1550668962776525,0.6666666666666667
4,2025-09-28 00:00:00,4:05 PM,IND,LAR,Away,,7,False,False,True,False,False,False,,,,0.2779207411219763,,,,245.0,6.5,0.2779207411219763,,,,,,,0.0,,,,,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.3445458107391974,0.0,0.6666666666666667,0.12,0.1,0.1,0.0,0.6666666666666667
5,2025-10-05 00:00:00,1:00 PM,IND,LV,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.0333333333333333,,0.0,0.0,0.0,0.6224665518611737,1,-0.0899990193936411,0.2200019612127176,0.6666666666666667,0.12,0.1,0.1,0.2200019612127176,0.6666666666666667
6,2025-10-12 00:00:00,1:00 PM,IND,ARI,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.1549340843287062,0.0901318313425876,0.6666666666666667,0.12,0.1,0.1,0.0901318313425876,0.6666666666666667
7,2025-10-19 00:00:00,4:05 PM,IND,LAC,Away,,7,False,False,True,False,False,False,,,,0.3092071169459319,,,,210.0,6.0,0.3092071169459319,,,,,,,0.0,,,,,,,,0.0133921701031736,0.0,0.05,,0.0,0.0,0.0,0.6224665518611737,1,-0.3132594349152418,0.0,0.6666666666666667,0.12,0.1,0.1,0.0,0.6666666666666667
8,2025-10-26 00:00:00,4:25 PM,IND,TEN,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,-185.0,-3.5,0.6224665518611737,,,,,,,0.0,,,,,,,,0.4690422572526163,0.1,0.05,,0.0,0.0,0.0,0.5260865852617197,0,0.096379966599454,0.5927599331989081,1.0,0.12,0.1,0.1,0.5927599331989081,1.0
9,2025-11-02 00:00:00,1:00 PM,IND,PIT,Away,,6,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.0,0.0333333333333333,,0.0,0.0,0.0,0.5260865852617197,0,-0.1485531371228933,0.1028937257542134,1.0,0.12,0.1,0.1,0.1028937257542134,1.0
10,2025-11-09 00:00:00,9:30 AM,IND,ATL,Home,,6,False,False,True,False,False,False,,,,0.4831460674157303,,,,100.0,1.5,0.4831460674157303,,,,,,,0.0,,,,,,,,0.2663942798774258,0.1,0.0333333333333333,,0.0,0.0,0.0,0.5260865852617197,0,-0.0429405178459894,0.3141189643080212,1.0,0.12,0.1,0.1,0.3141189643080212,1.0
12,2025-11-23 00:00:00,1:00 PM,IND,KC,Away,,14,False,False,True,False,False,False,,,,0.2180936995153473,,,,340.0,9.5,0.2180936995153473,,,,,,,0.0,,,,,,,,0.0,0.0,0.1,,0.0,0.0,0.0,0.5260865852617197,0,-0.3079928857463724,0.0,1.0,0.12,0.1,0.1,0.0,1.0
13,2025-11-30 00:00:00,1:00 PM,IND,HOU,Home,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,180.0,4.5,0.3425247738043946,,,,,,,0.0,,,,,,,,0.0618542164427558,0.1,0.05,,0.0,0.0,0.0,0.5260865852617197,0,-0.183561811457325,0.0328763770853498,1.0,0.12,0.1,0.1,0.0328763770853498,1.0
14,2025-12-07 00:00:00,1:00 PM,IND,JAX,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.5260865852617197,0,-0.0260865852617196,0.3478268294765606,1.0,0.12,0.1,0.1,0.3478268294765606,1.0
15,2025-12-14 00:00:00,4:25 PM,IND,SEA,Away,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.0,0.05,,0.0,0.0,0.0,0.5260865852617197,0,-0.1485531371228933,0.1028937257542134,1.0,0.12,0.1,0.1,0.1028937257542134,1.0
16,2025-12-22 00:00:00,8:15 PM,IND,SF,Home,,8,False,False,True,False,False,False,,,,0.4003612281757977,,,,140.0,3.0,0.4003612281757977,,,,,,,0.0,,,,,,,,0.1459799682557057,0.1,0.0666666666666666,,0.0,0.0,0.0,0.5260865852617197,0,-0.1257253570859219,0.148549285828156,1.0,0.12,0.1,0.1,0.148549285828156,1.0
17,2025-12-28 00:00:00,1:00 PM,IND,JAX,Home,,5,False,False,True,False,False,False,,,,0.5260865852617197,,,,-122.0,-1.5,0.5260865852617197,,,,,,,0.0,,,,,,,,0.3288532149261378,0.1,0.0166666666666666,,0.0,0.0,0.0,0.5,0,0.0260865852617196,0.4521731705234394,1.0,0.12,0.1,0.1,0.4521731705234394,1.0
18,2026-01-04 00:00:00,1:00 PM,IND,HOU,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,1:00 PM,JAX,CAR,Home,,7,False,False,True,False,False,False,,,,0.5863427445830597,,,,-152.0,-2.5,0.5863427445830597,,,,,,,0.0,,,,,,,,0.4164985375753595,0.1,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.0583864342171732,0.2832271315656535,0.3333333333333333,0.12,0.1,0.1,0.2832271315656535,0.3333333333333333
2,2025-09-14 00:00:00,1:00 PM,JAX,CIN,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,195.0,5.5,0.3249687530045188,,,,,,,0.0,,,,,,,,0.0363181861883909,0.0,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.3197604257957142,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
3,2025-09-21 00:00:00,1:00 PM,JAX,HOU,Home,,7,False,False,True,False,False,False,,,,0.3775334481388264,,,,154.0,3.5,0.3775334481388264,,,,,,,0.0,,,,,,,,0.1127759245655656,0.1,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.2671957306614065,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
4,2025-09-28 00:00:00,4:05 PM,JAX,SF,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,195.0,5.5,0.3249687530045188,,,,,,,0.0,,,,,,,,0.0363181861883909,0.0,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.3197604257957142,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
5,2025-10-06 00:00:00,8:15 PM,JAX,KC,Home,,8,False,False,True,False,False,False,,,,0.355270821199767,,,,170.0,4.5,0.355270821199767,,,,,,,0.0,,,,,,,,0.0803939217451156,0.1,0.0666666666666666,,0.0,0.0,0.0,0.644729178800233,2,-0.2894583576004659,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
6,2025-10-12 00:00:00,1:00 PM,JAX,SEA,Home,,5,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.0166666666666666,,0.0,0.0,0.0,0.644729178800233,2,-0.1122616463327004,0.1754767073345992,0.3333333333333333,0.12,0.1,0.1,0.1754767073345992,0.3333333333333333
7,2025-10-19 00:00:00,9:30 AM,JAX,LAR,Home,,6,False,False,True,False,False,False,,,,0.3650102459016394,,,,168.0,3.5,0.3650102459016394,,,,,,,0.0,,,,,,,,0.0945603576751118,0.1,0.0333333333333333,,0.0,0.0,0.0,0.644729178800233,2,-0.2797189328985935,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
9,2025-11-02 00:00:00,4:05 PM,JAX,LV,Away,,14,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.0,0.1,,0.0,0.0,0.0,0.644729178800233,2,-0.1771967112677654,0.0456065774644691,0.3333333333333333,0.12,0.1,0.1,0.0456065774644691,0.3333333333333333
10,2025-11-09 00:00:00,1:00 PM,JAX,HOU,Away,,6,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0333333333333333,,0.0,0.0,0.0,0.644729178800233,2,-0.1447291788002329,0.1105416423995341,0.3333333333333333,0.12,0.1,0.1,0.1105416423995341,0.3333333333333333
11,2025-11-16 00:00:00,1:00 PM,JAX,LAC,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.1771967112677654,0.0456065774644691,0.3333333333333333,0.12,0.1,0.1,0.0456065774644691,0.3333333333333333
12,2025-11-23 00:00:00,4:05 PM,JAX,ARI,Away,,7,False,False,True,False,False,False,,,,0.4066302458405761,,,,136.0,3.0,0.4066302458405761,,,,,,,0.0,,,,,,,,0.1550985394044743,0.0,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.2380989329596568,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
13,2025-11-30 00:00:00,1:00 PM,JAX,TEN,Away,,6,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0333333333333333,,0.0,0.0,0.0,0.644729178800233,2,-0.1447291788002329,0.1105416423995341,0.3333333333333333,0.12,0.1,0.1,0.1105416423995341,0.3333333333333333
14,2025-12-07 00:00:00,1:00 PM,JAX,IND,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,102.0,1.5,0.4739134147382802,,,,,,,0.0,,,,,,,,0.2529649668920439,0.1,0.05,,0.0,0.0,0.0,0.644729178800233,2,-0.1708157640619527,0.0583684718760945,0.3333333333333333,0.12,0.1,0.1,0.0583684718760945,0.3333333333333333
15,2025-12-14 00:00:00,1:00 PM,JAX,NYJ,Home,,7,False,False,True,False,False,False,,,,0.644729178800233,,,,-205.0,-4.5,0.644729178800233,,,,,,,0.0,,,,,,,,0.5014242600730662,0.1,0.05,,0.0,0.0,0.0,0.644729178800233,1,0.0,0.4,0.6666666666666667,0.12,0.1,0.1,0.4,0.6666666666666667
16,2025-12-21 00:00:00,4:05 PM,JAX,DEN,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,195.0,5.5,0.3249687530045188,,,,,,,0.0,,,,,,,,0.0363181861883909,0.0,0.05,,0.0,0.0,0.0,0.644729178800233,1,-0.3197604257957142,0.0,0.6666666666666667,0.12,0.1,0.1,0.0,0.6666666666666667
17,2025-12-28 00:00:00,1:00 PM,JAX,IND,Away,,6,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0333333333333333,,0.0,0.0,0.0,0.644729178800233,1,-0.1447291788002329,0.1105416423995341,0.6666666666666667,0.12,0.1,0.1,0.1105416423995341,0.6666666666666667
18,2026-01-04 00:00:00,1:00 PM,JAX,TEN,Home,,7,False,False,True,False,False,False,,,,0.644729178800233,,,,-205.0,-4.5,0.644729178800233,,,,,,,0.0,,,,,,,,0.5014242600730662,0.1,0.05,,0.0,0.0,0.0,0.0,0,0.644729178800233,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-05 00:00:00,8:00 PM,KC,LAC,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.7819063004846527,10,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,4:25 PM,KC,PHI,Home,,8,False,False,True,False,False,False,,,,0.5156031672100606,,,,-108.0,-1.5,0.5156031672100606,,,,,,,0.0,,,,,,,,0.3136046068509972,0.1,0.0666666666666666,,0.0,0.0,0.0,0.7819063004846527,10,-0.2663031332745921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,8:20 PM,KC,NYG,Away,,7,False,False,True,False,False,False,,,,0.7135512302607419,,,,-290.0,-6.5,0.7135512302607419,,,,,,,0.0,,,,,,,,0.6015290621974427,0.0,0.05,,0.0,0.0,0.0,0.7819063004846527,9,-0.0683550702239108,0.2632898595521783,0.0,0.12,0.1,0.1,0.2632898595521783,0.0
4,2025-09-28 00:00:00,4:25 PM,KC,BAL,Home,,6,False,False,True,False,False,False,,,,0.5278969957081545,,,,-120.0,-1.5,0.5278969957081545,,,,,,,0.0,,,,,,,,0.3314865392118611,0.1,0.0333333333333333,,0.0,0.0,0.0,0.7819063004846527,9,-0.2540093047764982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2025-10-06 00:00:00,8:15 PM,KC,JAX,Away,,8,False,False,True,False,False,False,,,,0.644729178800233,,,,-205.0,-4.5,0.644729178800233,,,,,,,0.0,,,,,,,,0.5014242600730662,0.0,0.0666666666666666,,0.0,0.0,0.0,0.7819063004846527,8,-0.1371771216844197,0.1256457566311605,0.0,0.0753874539786963,0.0628228783155802,0.0628228783155802,0.1256457566311605,0.0
6,2025-10-12 00:00:00,8:20 PM,KC,DET,Home,,6,False,False,True,False,False,False,,,,0.5829926410466066,,,,-155.0,-2.75,0.5829926410466066,,,,,,,0.0,,,,,,,,0.4116256597041551,0.1,0.0333333333333333,,0.0,0.0,0.0,0.7819063004846527,7,-0.198913659438046,0.0021726811239078,0.0,0.0013036086743447,0.0010863405619539,0.0010863405619539,0.0021726811239078,0.0
7,2025-10-19 00:00:00,1:00 PM,KC,LV,Home,,6,False,False,True,False,False,False,,,,0.690792883054068,,,,-258.0,-6.0,0.690792883054068,,,,,,,0.0,,,,,,,,0.5684260117150081,0.1,0.0333333333333333,,0.0,0.0,0.0,0.7819063004846527,6,-0.0911134174305846,0.2177731651388307,0.0,0.12,0.1,0.1,0.2177731651388307,0.0
8,2025-10-27 00:00:00,8:15 PM,KC,WSH,Home,,8,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.1,0.0666666666666666,,0.0,0.0,0.0,0.7819063004846527,6,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2025-11-02 00:00:00,4:25 PM,KC,BUF,Away,,5,False,False,True,False,False,False,,,,0.4279403644395361,,,,124.0,2.5,0.4279403644395361,,,,,,,0.0,,,,,,,,0.1860950755484161,0.0,0.0166666666666666,,0.0,0.0,0.0,0.7819063004846527,6,-0.3539659360451166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2025-11-16 00:00:00,4:25 PM,KC,DEN,Away,,14,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.1,,0.0,0.0,0.0,0.7819063004846527,6,-0.2819063004846527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2025-11-23 00:00:00,1:00 PM,KC,IND,Home,,6,False,False,True,False,False,False,,,,0.7819063004846527,,,,-440.0,-9.5,0.7819063004846527,,,,,,,0.0,,,,,,,,0.7009546188867676,0.1,0.0333333333333333,,0.0,0.0,0.0,0.725752508361204,5,0.0561537921234487,0.5123075842468975,0.0,0.12,0.1,0.1,0.5123075842468975,0.0
13,2025-11-27 00:00:00,4:30 PM,KC,DAL,Away,Thanksgiving,4,False,False,True,False,False,False,,,,0.6805555555555556,,,,-245.0,-5.5,0.6805555555555556,,,,,,,0.0,,,,,,,,0.5535353535353535,0.0,0.0,,0.0,0.0,-0.03,0.725752508361204,4,-0.0451969528056483,0.3096060943887032,0.0,0.12,0.1,0.1,0.3096060943887032,0.0
14,2025-12-07 00:00:00,8:20 PM,KC,HOU,Home,,10,False,False,True,False,False,False,,,,0.705033164260632,,,,-278.0,-6.5,0.705033164260632,,,,,,,0.0,,,,,,,,0.5891391480154647,0.1,0.1,,0.0,0.0,0.0,0.725752508361204,3,-0.0207193441005719,0.3585613117988561,0.0,0.12,0.1,0.1,0.3585613117988561,0.0
15,2025-12-14 00:00:00,1:00 PM,KC,LAC,Home,,6,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.0333333333333333,,0.0,0.0,0.0,0.725752508361204,2,-0.0682772821655985,0.2634454356688028,0.3333333333333333,0.12,0.1,0.1,0.2634454356688028,0.3333333333333333
16,2025-12-21 00:00:00,1:00 PM,KC,TEN,Away,,7,False,False,True,False,False,False,,,,0.725752508361204,,,,-310.0,-7.0,0.725752508361204,,,,,,,0.0,,,,,,,,0.6192763757981149,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,1,0.0682772821655985,0.5365545643311972,0.6666666666666667,0.12,0.1,0.1,0.5365545643311972,0.6666666666666667
17,2025-12-25 00:00:00,8:15 PM,KC,DEN,Home,Christmas,4,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.0,,0.0,0.0,-0.03,0.5,0,0.1574752261956054,0.7149504523912108,1.0,0.12,0.1,0.1,0.7149504523912108,1.0
18,2026-01-04 00:00:00,1:00 PM,KC,LV,Away,,9,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0833333333333333,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,09/05/2025,20:00:00,LAC,KC,Home,,7,False,False,True,False,False,False,,,,0.41,4.0,16.5,-12.5,180.0,4.5,0.3425247738043946,,,,,,-6.0,-0.03,0.02,,,,,,,0.1599999999999999,0.1,0.05,-0.0761594155955764,-0.0409357074142901,-0.03,0.0,0.7001620745542949,8,-0.2901620745542949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,09/14/2025,13:05:00,LAC,LV,Away,,10,False,False,True,False,False,False,,,,0.49,3.5,-6.0,9.5,,,,,,,,,-1.0,0.0,0.01,,,,,,,0.2763636363636363,0.0,0.1,-0.0165140412924629,0.0336205922711181,0.0,0.0,0.7001620745542949,8,-0.2101620745542949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,4:05 PM,LAC,DEN,Home,,5,False,False,True,False,False,False,,,,0.448558885283451,,,,114.0,2.5,0.448558885283451,,,,,,,0.0,,,,,,,,0.2160856513213832,0.1,0.0166666666666666,,0.0,0.0,0.0,0.7001620745542949,8,-0.2516031892708439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,1:00 PM,LAC,NYG,Away,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,-185.0,-3.5,0.6224665518611737,,,,,,,0.0,,,,,,,,0.4690422572526163,0.0,0.0333333333333333,,0.0,0.0,0.0,0.7001620745542949,7,-0.0776955226931211,0.2446089546137576,0.0,0.12,0.1,0.1,0.2446089546137576,0.0
5,2025-10-05 00:00:00,4:25 PM,LAC,WSH,Home,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,7,-0.2001620745542949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,1:00 PM,LAC,MIA,Away,,6,False,False,True,False,False,False,,,,0.5634920634920635,,,,-142.0,-2.5,0.5634920634920635,,,,,,,0.0,,,,,,,,0.3832611832611832,0.0,0.0333333333333333,,0.0,0.0,0.0,0.7001620745542949,6,-0.1366700110622314,0.1266599778755371,0.0,0.0759959867253223,0.0633299889377685,0.0633299889377685,0.1266599778755371,0.0
7,2025-10-19 00:00:00,4:05 PM,LAC,IND,Home,,7,False,False,True,False,False,False,,,,0.690792883054068,,,,-258.0,-6.0,0.690792883054068,,,,,,,0.0,,,,,,,,0.5684260117150081,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,5,-0.0093691915002268,0.3812616169995463,0.0,0.12,0.1,0.1,0.3812616169995463,0.0
8,2025-10-23 00:00:00,8:15 PM,LAC,MIN,Home,,4,False,False,True,False,False,False,,,,0.5829926410466066,,,,-155.0,-3.0,0.5829926410466066,,,,,,,0.0,,,,,,,,0.4116256597041551,0.1,0.0,,0.0,0.0,0.0,0.7001620745542949,4,-0.1171694335076882,0.1656611329846234,0.0,0.099396679790774,0.0828305664923117,0.0828305664923117,0.1656611329846234,0.0
9,2025-11-02 00:00:00,1:00 PM,LAC,TEN,Away,,9,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.0,0.0833333333333333,,0.0,0.0,0.0,0.7001620745542949,3,-0.0426868483586895,0.314626303282621,0.0,0.12,0.1,0.1,0.314626303282621,0.0
10,2025-11-09 00:00:00,8:20 PM,LAC,PIT,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.7001620745542949,2,-0.0426868483586895,0.314626303282621,0.3333333333333333,0.12,0.1,0.1,0.314626303282621,0.3333333333333333
11,2025-11-16 00:00:00,1:00 PM,LAC,JAX,Away,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.0,0.0333333333333333,,0.0,0.0,0.0,0.7001620745542949,2,-0.1676945420867623,0.0646109158264752,0.3333333333333333,0.12,0.1,0.1,0.0646109158264752,0.3333333333333333
13,2025-11-30 00:00:00,4:25 PM,LAC,LV,Home,,14,False,False,True,False,False,False,,,,0.7001620745542949,,,,-270.0,-6.5,0.7001620745542949,,,,,,,0.0,,,,,,,,0.5820539266244289,0.1,0.1,,0.0,0.0,0.0,0.6224665518611737,1,0.0776955226931211,0.5553910453862424,0.6666666666666667,0.12,0.1,0.1,0.5553910453862424,0.6666666666666667
